127.0.0.1 - - [22/Feb/2017:09:54:38 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:30 +0530] "GET /penandpaper.in/all/product/Resources/images/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:30 +0530] "GET /penandpaper.in/all/product/Resources/images/25.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:30 +0530] "GET /penandpaper.in/all/product/Resources/images/26.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:30 +0530] "GET /penandpaper.in/all/product/Resources/images/27.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/29.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/28.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/30.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/31.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/33.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/32.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/35.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/34.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/37.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:31 +0530] "GET /penandpaper.in/all/product/Resources/images/36.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:36 +0530] "GET /penandpaper.in/all/product/productsByCategory?searchCondition=Art%20and%20Craft%20Supplies HTTP/1.1" 200 28703
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:55:36 +0530] "GET /penandpaper.in/all/product/Resources/images/37.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [22/Feb/2017:09:56:29 +0530] "GET /penandpaper.in/admin/product/productform HTTP/1.1" 200 6897
0:0:0:0:0:0:0:1 - - [22/Feb/2017:10:00:24 +0530] "GET /penandpaper.in/all/product/getAllProducts HTTP/1.1" 200 28681
0:0:0:0:0:0:0:1 - - [22/Feb/2017:10:00:24 +0530] "GET /penandpaper.in/all/product/Resources/images/37.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [22/Feb/2017:10:00:36 +0530] "GET /penandpaper.in/admin/product/productform HTTP/1.1" 200 6897
0:0:0:0:0:0:0:1 - - [22/Feb/2017:10:00:57 +0530] "GET /penandpaper.in/admin/product/home HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [22/Feb/2017:10:04:51 +0530] "GET /penandpaper.in/admin/product/productform HTTP/1.1" 200 6897
0:0:0:0:0:0:0:1 - - [22/Feb/2017:10:37:12 +0530] "GET /penandpaper.in/all/product/getAllProducts HTTP/1.1" 200 28681
0:0:0:0:0:0:0:1 - - [22/Feb/2017:10:37:13 +0530] "GET /penandpaper.in/all/product/Resources/images/37.png HTTP/1.1" 404 992
